TIMESTAMP;TRIP_DURATION;TRIP_LENGTH;START_POSITION_LAT;START_POSITION_LONG;END_POSITION_LAT;END_POSITION_LONG
1396592398;420;49;41.137992;-8.616807;41.159754;-8.632467
1391423941;2580;33;41.157873;-8.662149;41.150709;-8.636931
1390642265;1200;45;41.163291;-8.599266;41.187762;-8.617536
1382355961;660;95;41.161878;-8.630298;41.159016;-8.611317
1389565756;2790;23;41.171985;-8.610219;41.181129;-8.59302
1387199444;2130;31;41.157675;-8.610534;41.158467;-8.652006
1378600330;3165;90;41.149368;-8.611884;41.154606;-8.613126
1399461996;1455;49;41.166567;-8.63028;41.182443;-8.642961
1389721004;930;59;41.167701;-8.585136;41.185998;-8.646489
1399588199;315;151;41.14746;-8.560836;41.18013;-8.654598
1374687675;1605;238;41.179626;-8.580105;41.150745;-8.606628
1379668367;1530;40;41.141277;-8.648271;41.092677;-8.615484
1376208085;780;43;41.157387;-8.671356;41.187573;-8.659719
1399679471;540;75;41.172606;-8.655291;41.140656;-8.602038
1384249066;465;130;41.162445;-8.58582;41.174739;-8.610012
1372894448;570;16;41.162004;-8.625915;41.10408;-8.650557
1376131999;2550;58;41.146173;-8.61561;41.17482;-8.630883
1390856854;1425;15;41.1615;-8.610804;41.162256;-8.615835
1378906728;1935;48;41.147433;-8.61552;41.172975;-8.654265
1403787128;1815;24;41.183703;-8.64945;41.163255;-8.571762
1374365408;1740;108;41.157423;-8.621127;41.137443;-8.585685
1377107450;705;22;41.149368;-8.605935;41.153058;-8.670186
1399077812;330;18;41.146218;-8.610417;41.153742;-8.59473
1383397404;1785;59;41.167413;-8.656524;41.148846;-8.612208
1378225460;1755;135;41.18463;-8.614098;41.160132;-8.651187
1384648519;1020;21;41.149035;-8.597691;41.237028;-8.63595
1394035026;525;57;41.168979;-8.606718;41.126958;-8.612397
1394096892;675;119;41.156694;-8.632242;41.145282;-8.63595
1401579498;1050;13;41.161005;-8.604765;41.156811;-8.611101
1389890045;6105;124;41.167035;-8.649432;41.166432;-8.618022
1396006624;1215;238;41.174766;-8.609814;41.178816;-8.610831
1373455960;615;150;41.167251;-8.585703;41.172651;-8.659773
1373181879;4335;104;41.149908;-8.580105;41.181786;-8.604009
1396872940;540;30;41.148819;-8.646174;41.17104;-8.62344
1383945552;810;22;41.153823;-8.607015;41.158386;-8.685288
1403282354;345;129;41.17329;-8.616123;41.235867;-8.628732
1393487787;1380;96;41.144769;-8.622747;41.162769;-8.614332
1377715371;780;41;41.179815;-8.598519;41.158197;-8.612226
1392488096;1155;127;41.142483;-8.606961;41.179617;-8.54694
1379555860;420;27;41.14089;-8.606439;41.147253;-8.574705
1386587560;1320;60;41.163858;-8.612541;41.198931;-8.585649
1393128098;465;97;41.153598;-8.602848;41.149206;-8.6634
1390771427;3195;20;41.159457;-8.625537;41.160852;-8.668053
1391445163;720;42;41.165397;-8.648244;41.236758;-8.620344
1377501691;1050;36;41.148414;-8.608797;41.137524;-8.622324
1401087667;420;36;41.182695;-8.611686;41.151177;-8.648019
1394685149;1275;38;41.149242;-8.61993;41.22621;-8.63928
1378425583;600;210;41.141097;-8.575254;41.150691;-8.570286
1391116052;1050;155;41.16546;-8.647479;41.180454;-8.66961
1381007472;405;141;41.154705;-8.662149;41.177367;-8.611371
1375166875;390;118;41.172804;-8.611983;41.173299;-8.64108
1375151261;405;111;41.175423;-8.647506;41.154525;-8.643996
1385420001;315;25;41.17131;-8.560836;41.147172;-8.630244
1397539654;1215;42;41.148504;-8.638434;41.181264;-8.602497
1373897759;3150;25;41.17365;-8.659584;41.237523;-8.629074
1380432714;1245;17;41.147973;-8.644887;41.142699;-8.678826
1383325059;435;64;41.164434;-8.598051;41.142924;-8.611389
1394718942;1200;29;41.147631;-8.566821;41.17779;-8.583147
1379741799;915;50;41.173344;-8.586297;41.180886;-8.605359
1374873006;840;61;41.154354;-8.652627;41.165478;-8.619417
1386107272;1800;24;41.15025;-8.606556;41.150691;-8.654346
1377123894;555;25;41.147964;-8.603973;41.161059;-8.587944
1397187990;750;120;41.147271;-8.608113;41.140773;-8.611938
1383389691;600;49;41.179572;-8.657334;41.130072;-8.604504
1397656331;2250;123;41.16276;-8.572833;41.236821;-8.660214
1374237440;315;50;41.149224;-8.6121;41.17365;-8.613999
1376791118;690;121;41.145669;-8.620488;41.173533;-8.601822
1381931790;660;108;41.157567;-8.584344;41.177169;-8.67753
1385927504;405;107;41.149368;-8.619867;41.155119;-8.612865
1377123894;435;31;41.163165;-8.630109;41.159376;-8.596071
1378824088;1335;56;41.152068;-8.60976;41.14836;-8.613099
1390920740;1845;36;41.149449;-8.611749;41.236911;-8.683245
1398791665;540;17;41.166405;-8.650989;41.144427;-8.630244
1398669394;1245;30;41.151762;-8.640585;41.155713;-8.677629
1380826348;540;102;41.144634;-8.628372;41.140521;-8.606394
1389125491;1950;210;41.163858;-8.659602;41.141349;-8.61039
1374370090;960;60;41.149062;-8.602533;41.151033;-8.641044
1401908585;1035;41;41.161059;-8.608257;41.147316;-8.608635
1382539293;1680;52;41.154363;-8.586171;41.151357;-8.6004
1378214847;1410;67;41.148054;-8.60247;41.150952;-8.625537
1401437664;630;58;41.153787;-8.629119;41.186151;-8.612478
1376774280;1080;76;41.157414;-8.589843;41.181093;-8.614251
1393626281;570;90;41.170743;-8.585829;41.237343;-8.6013
1390911014;1440;277;41.170671;-8.604828;41.170311;-8.643258
1401830465;2655;67;41.148711;-8.586126;41.152338;-8.590896
1383122982;1575;64;41.151231;-8.606349;41.142726;-8.609319
1399321087;795;84;41.145993;-8.607663;41.152572;-8.679699
1385410141;630;113;41.177196;-8.627157;41.147865;-8.605449
1374687675;375;155;41.150682;-8.612631;41.160942;-8.667441
1394925907;1215;277;41.150232;-8.649315;41.151555;-8.589834
1402195241;840;85;41.154282;-8.616375;41.179743;-8.632845
1381577600;165;67;41.154876;-8.604198;41.175675;-8.618013
1399309594;555;66;41.168853;-8.616375;41.156163;-8.567262
1395071969;1995;79;41.152662;-8.602884;41.159502;-8.625807
1378507924;495;39;41.190138;-8.668611;41.146281;-8.612622
1383122982;210;266;41.146038;-8.574885;41.198499;-8.61543
1385925306;480;79;41.150223;-8.606538;41.146281;-8.60904
1400668187;1440;17;41.146983;-8.587368;41.14332;-8.670213
1379704291;2025;34;41.152104;-8.610804;41.142402;-8.666946
1402301068;345;142;41.166684;-8.585694;41.162526;-8.620425
1383389691;960;74;41.141358;-8.623422;41.154435;-8.617581
1387661718;915;88;41.153517;-8.66367;41.145867;-8.578692
1401582858;180;30;41.156172;-8.606475;41.140953;-8.612109
1388660678;990;56;41.156919;-8.649405;41.154363;-8.630793
1388720411;315;53;41.15025;-8.604756;41.165514;-8.59473
1394714218;360;39;41.156172;-8.624304;41.163552;-8.663535
1383730177;495;108;41.142699;-8.613999;41.166072;-8.610642
1380417814;1065;10;41.165253;-8.613036;41.168016;-8.59545
1376196278;600;21;41.161599;-8.605746;41.160753;-8.659908
1403004795;1005;177;41.164002;-8.630082;41.175477;-8.602668
1380802171;240;61;41.154786;-8.604207;41.186745;-8.59914
1395334278;705;117;41.181111;-8.628255;41.165667;-8.61768
1399022441;1260;138;41.157585;-8.613729;41.166504;-8.632629
1392411562;1665;177;41.153868;-8.68689;41.141421;-8.601768
1389557883;4335;129;41.147766;-8.608752;41.166099;-8.676108
1399750789;480;66;41.147631;-8.610048;41.17833;-8.609499
1388151517;870;62;41.14494;-8.604657;41.163219;-8.655471
1398956594;735;112;41.175342;-8.679465;41.179509;-8.625798
